DateTime,Report Date,Route,Time,Day,Location,Incident,Min Delay,Min Gap,Direction,Vehicle,good_name,confidence
2024-02-29 5:08,2024-02-29,26,5:08,Thursday,dupont and dufferin,Diversion,280.0,310.0,E,0.0,Davenport Rd at Dufferin St,60
2024-02-29 8:35,2024-02-29,120,8:35,Thursday,wilson station- upper,Operations - Operator,30.0,60.0,,3620.0,Wilson Station,60
2024-02-29 14:27,2024-02-29,26,14:27,Thursday,queensway garage,Mechanical,25.0,50.0,S,8153.0,Queensway Loop at Lower Spadina Ave,60
2024-02-29 15:15,2024-02-29,19,15:15,Thursday,shebourne and queens q,Mechanical,14.0,28.0,S,8428.0,Sherbourne St at Queen St East,60
2024-02-29 15:45,2024-02-29,600,15:45,Thursday,the queensway and cawt,Operations - Operator,8.0,16.0,W,3238.0,The Queensway at The East Mall,50
2024-03-01 22:51,2024-03-01,72,22:51,Friday,bay and front,Diversion,18.0,56.0,S,0.0,Yonge St at Front St East,60
2024-03-02 12:09,2024-03-02,92,12:09,Saturday,woodbine loop,Cleaning - Unsanitary,18.0,36.0,N,8499.0,Woodbine Race Track Loop (Main Entrance),60
2024-03-03 2:04,2024-03-03,300,2:04,Sunday,bloor and concord,Diversion,0.0,0.0,,8576.0,Bloor St West at Runnymede Rd,60
2024-03-03 6:24,2024-03-03,121,6:24,Sunday,yonge and esplanade,Diversion,101.0,103.0,W,0.0,Yonge St at Front St East,60
2024-03-03 7:36,2024-03-03,52,7:36,Sunday,airport rd and derry r,Emergency Services,25.0,50.0,N,3584.0,Airport Rd at Beverley St,60
2024-03-03 15:59,2024-03-03,96,15:59,Sunday,wilson and collinson (,Investigation,0.0,0.0,W,8876.0,Wilson Ave at Clayson Rd,60
2024-03-04 10:22,2024-03-04,54,10:22,Monday,lawrence and wayne,Mechanical,14.0,28.0,E,8807.0,Lawrence Ave East at Weybourne Cres East Side,50
2024-03-04 11:44,2024-03-04,110,11:44,Monday,kipling loop,Utilized Off Route,27.0,54.0,S,3325.0,Kipling Ave at Rexdale Blvd,60
2024-03-05 7:45,2024-03-05,52,7:45,Tuesday,baecrest ave and the w,General Delay,20.0,40.0,W,1367.0,Baycrest Ave and The Bridle Path,50
2024-03-05 9:40,2024-03-05,72,9:40,Tuesday,bay and front,Mechanical,13.0,27.0,S,8424.0,Yonge St at Front St East,60
2024-03-06 7:56,2024-03-06,97,7:56,Wednesday,st. clair station,Collision - TTC,27.0,54.0,,8303.0,St Clair Ave West at Avenue Rd East Side,60
2024-03-06 8:12,2024-03-06,110,8:12,Wednesday,kipling loop,Diversion,0.0,0.0,,8142.0,Kipling Ave at Rexdale Blvd,60
2024-03-06 10:14,2024-03-06,160,10:14,Wednesday,lower level wilson sta,Investigation,23.0,46.0,,3525.0,Wilson Station,60
2024-03-06 14:11,2024-03-06,,14:11,Wednesday,queensway garage,Security,0.0,0.0,,8174.0,Queensway Loop at Lower Spadina Ave,60
2024-03-06 15:20,2024-03-06,11,15:20,Wednesday,bayview and finch,Vision,13.0,26.0,N,8369.0,Finch Ave East at Bayview Ave,50
2024-03-07 15:01,2024-03-07,98,15:01,Thursday,sheppard and bales,Mechanical,25.0,50.0,E,8344.0,Sheppard Ave East at Massie St West Side,60
2024-03-08 13:55,2024-03-08,43,13:55,Friday,kennedy bd station,Emergency Services,0.0,0.0,,0.0,Kennedy Rd at Dancy Ave North Side,60
2024-03-09 2:04,2024-03-09,332,2:04,Saturday,930 eglinton west,Operations - Operator,30.0,60.0,W,7216.0,950 Dixon Rd,50
2024-03-09 7:16,2024-03-09,89,7:16,Saturday,weston and maple bush,Security,10.0,20.0,S,8339.0,Weston Rd at Mabel Bush Lane,65
2024-03-09 8:24,2024-03-09,36,8:24,Saturday,westmore and finch,Mechanical,8.0,16.0,N,3634.0,Weston Rd at Finch Ave West,50
2024-03-09 23:12,2024-03-09,72,23:12,Saturday,bay and front,Diversion,0.0,0.0,,0.0,Yonge St at Front St East,60
2024-03-10 8:50,2024-03-10,168,8:50,Sunday,dundas and dupont,Vision,22.0,44.0,N,7297.0,Dundas St West at Dufferin St,45
2024-03-10 9:32,2024-03-10,26,9:32,Sunday,dupont and dufferin,Mechanical,25.0,50.0,E,8104.0,Davenport Rd at Dufferin St,60
2024-03-10 1:20,2024-03-10,59,1:20,Sunday,oak and weston,Cleaning - Unsanitary,45.0,90.0,E,7061.0,Oakwood Ave at Weston Rd South Side,60
2024-03-11 6:19,2024-03-11,37,6:19,Monday,queensway garage,Mechanical,15.0,30.0,E,8160.0,Queensway Loop at Lower Spadina Ave,60
2024-03-12 5:36,2024-03-12,320,5:36,Tuesday,yonge and steeles (ste,Security,0.0,0.0,E,3506.0,Steeles Ave West at Yonge St,60
2024-03-12 7:18,2024-03-12,88,7:18,Tuesday,st. clair station,Investigation,15.0,30.0,N,8622.0,St Clair Ave West at Avenue Rd East Side,60
2024-03-12 12:14,2024-03-12,54,12:14,Tuesday,lawrence and underhill,Vision,14.0,28.0,W,8647.0,Underhill Dr at Broadlands Blvd,60
2024-03-12 16:12,2024-03-12,54,16:12,Tuesday,lawrence and tower,Mechanical,11.0,22.0,W,8680.0,Lawrence Ave East at Taylor Dr,50
2024-03-13 7:16,2024-03-13,100,7:16,Wednesday,dvp and wynford,Diversion,216.0,221.0,N,8476.0,Eglinton Ave East at Wynford Dr West Side,60
2024-03-13 12:40,2024-03-13,97,12:40,Wednesday,st. clair station,Operations - Operator,28.0,56.0,S,8314.0,St Clair Ave West at Avenue Rd East Side,60
2024-03-14 4:19,2024-03-14,600,4:19,Thursday,queen and don valley,Security,15.0,30.0,E,8811.0,Eastern Ave at Leslie St,50
2024-03-14 7:15,2024-03-14,110,7:15,Thursday,kipling loop,Mechanical,13.0,26.0,,8199.0,Kipling Ave at Rexdale Blvd,60
2024-03-14 17:35,2024-03-14,37,17:35,Thursday,islington and steeles,Emergency Services,21.0,60.0,N,3344.0,Islington Ave at Steeles Ave West Loop,65
2024-03-14 19:48,2024-03-14,96,19:48,Thursday,lower level wilson sta,Mechanical,20.0,40.0,E,3551.0,Wilson Station,60
2024-03-14 0:05,2024-03-14,45,0:05,Thursday,kipling loop,Mechanical,10.0,20.0,,7248.0,Kipling Ave at Rexdale Blvd,60
2024-03-16 14:35,2024-03-16,905,14:35,Saturday,kingston and lawrence,Mechanical,15.0,30.0,E,9048.0,Lawrence Ave East at Kingston Rd,60
2024-03-16 15:28,2024-03-16,24,15:28,Saturday,victoria park and pawn,Security,10.0,20.0,N,8408.0,Victoria Park Ave at Pawn,50
2024-03-16 15:48,2024-03-16,37,15:48,Saturday,queensway garage,Mechanical,16.0,32.0,N,3326.0,Queensway Loop at Lower Spadina Ave,60
2024-03-16 19:18,2024-03-16,110,19:18,Saturday,kipling loop,Diversion,60.0,85.0,,0.0,Kipling Ave at Rexdale Blvd,60
2024-03-18 7:30,2024-03-18,121,7:30,Monday,yonge and eslanade,Diversion,109.0,110.0,W,8962.0,Yonge St at Front St East,40
2024-03-19 22:05,2024-03-19,127,22:05,Tuesday,spadina bd station,Emergency Services,30.0,60.0,,8106.0,Dupont Station,45
2024-03-22 11:25,2024-03-22,75,11:25,Friday,jarvis and queens quay,Vision,8.0,15.0,E,8556.0,The Esplanade at Lower Jarvis St,60
2024-03-22 11:53,2024-03-22,89,11:53,Friday,weston and wright,Mechanical,10.0,20.0,N,8303.0,Jane St at Wright Ave,40
2024-03-22 13:54,2024-03-22,24,13:54,Friday,consumers and william,Collision - TTC,24.0,48.0,E,8588.0,Consumers Rd at Hallcrown Pl,60
2024-03-22 14:45,2024-03-22,944,14:45,Friday,kipling loop,Mechanical,13.0,26.0,,3361.0,Kipling Ave at Rexdale Blvd,60
2024-03-22 18:01,2024-03-22,110,18:01,Friday,queensway garage,Collision - TTC,0.0,0.0,,8054.0,Queensway Loop at Lower Spadina Ave,60
2024-03-22 0:21,2024-03-22,161,0:21,Friday,humber and luvin,Security,20.0,40.0,,1329.0,Humberline Dr at Claireville Dr (North),60
2024-03-23 3:22,2024-03-23,320,3:22,Saturday,bay and front,Emergency Services,5.0,10.0,S,8793.0,Yonge St at Front St East,60
2024-03-23 12:02,2024-03-23,63,12:02,Saturday,the queensway and ronc,Emergency Services,5.0,11.0,W,3548.0,The Queensway at Royal York Rd,50
2024-03-23 14:32,2024-03-23,88,14:32,Saturday,st. clair station,Mechanical,30.0,60.0,E,8661.0,St Clair Ave West at Avenue Rd East Side,60
2024-03-23 20:45,2024-03-23,900,20:45,Saturday,queensway garage,Mechanical,8.0,16.0,S,3338.0,Queensway Loop at Lower Spadina Ave,60
2024-03-24 11:34,2024-03-24,,11:34,Sunday,770 queen st w,Utilized Off Route,0.0,0.0,,8701.0,Queen St West at Shaw St,60
2024-03-24 19:33,2024-03-24,59,19:33,Sunday,oak and weston,Security,30.0,60.0,E,7008.0,Oakwood Ave at Weston Rd South Side,60
2024-03-25 9:42,2024-03-25,72,9:42,Monday,riverdale and pape,General Delay,22.0,44.0,S,8413.0,Pape Ave at Rivercourt Blvd,60
2024-03-25 12:47,2024-03-25,72,12:47,Monday,parliament and lake sh,General Delay,22.0,44.0,N,8487.0,Parliament St at Lake Shore Blvd East,60
2024-03-25 15:47,2024-03-25,44,15:47,Monday,queensway garage,Operations - Operator,7.0,14.0,,8030.0,Queensway Loop at Lower Spadina Ave,60
2024-03-25 20:34,2024-03-25,72,20:34,Monday,bay and front,General Delay,0.0,0.0,N,8407.0,Yonge St at Front St East,60
2024-03-26 13:23,2024-03-26,86,13:23,Tuesday,eglinton and centre,Mechanical,20.0,40.0,E,1292.0,Eglinton Ave East at Sutherland Dr,40
2024-03-26 16:30,2024-03-26,52,16:30,Tuesday,airport and derry,Collision - TTC,27.0,43.0,S,8944.0,Airport Rd at Beverley St,60
2024-03-26 16:47,2024-03-26,29,16:47,Tuesday,st clair and dufferin,Operations - Operator,8.0,16.0,N,9035.0,Eglinton Ave West at Dufferin St,40
2024-03-28 14:43,2024-03-28,162,14:43,Thursday,donway and lawrence,Emergency Services,30.0,60.0,N,8644.0,The Donway West at Lawrence Ave East,60
2024-03-28 18:54,2024-03-28,126,18:54,Thursday,bathurst and frontenac,Collision - TTC,30.0,60.0,,7047.0,Bathurst St at Front St East,50
2024-03-29 20:51,2024-03-29,108,20:51,Friday,driftwood and london g,Diversion,95.0,110.0,N,3568.0,Driftwood Ave at Grandravine Dr,50
2024-03-30 3:56,2024-03-30,600,3:56,Saturday,neville park loop,Emergency Services,0.0,0.0,,8714.0,Long Branch Loop,60
2024-03-30 16:17,2024-03-30,63,16:17,Saturday,queensway and roncesva,Operations - Operator,10.0,20.0,E,8363.0,The Queensway at Windermere Ave,55
2024-03-30 20:47,2024-03-30,111,20:47,Saturday,queensway garage,Operations - Operator,20.0,40.0,,8113.0,Queensway Loop at Lower Spadina Ave,60
2024-03-31 11:59,2024-03-31,72,11:59,Sunday,riverdale and pape,Mechanical,20.0,40.0,W,8604.0,Pape Ave at Rivercourt Blvd,60
2024-03-31 12:48,2024-03-31,52,12:48,Sunday,martin grove and westw,Operations - Operator,15.0,30.0,W,8926.0,Westhumber Blvd at Martin Grove Rd North Side,60
2024-03-31 19:45,2024-03-31,73,19:45,Sunday,beattie and albion,Diversion,0.0,0.0,N,8060.0,Albion Rd at Beaumonde Heights Park West Side,45
2024-04-01 17:53,2024-04-01,107,17:53,Monday,kodiak crescent and sh,Mechanical,20.0,40.0,N,8323.0,Kodiak Cres at Sheppard Ave West,50
2024-04-02 15:02,2024-04-02,110,15:02,Tuesday,kipling loop,Mechanical,13.0,26.0,N,3345.0,Kipling Ave at Rexdale Blvd,60
2024-04-02 17:13,2024-04-02,34,17:13,Tuesday,eglinton and walder,Emergency Services,7.0,15.0,W,8675.0,Eglinton Ave East at Warden Ave,60
2024-04-03 8:23,2024-04-03,900,8:23,Wednesday,terminal 3 and exit 40,Collision - TTC,9.0,18.0,S,3336.0,Pearson Airport Terminal 3 - Arrivals Level Columns C8-C12,50
2024-04-03 14:20,2024-04-03,52,14:20,Wednesday,martin grove and westw,Mechanical,9.0,18.0,E,1364.0,Westhumber Blvd at Martin Grove Rd North Side,60
2024-04-03 15:30,2024-04-03,161,15:30,Wednesday,cliff and humber,Mechanical,20.0,40.0,N,7298.0,Albion Rd at Humberline Dr,60
2024-04-04 20:02,2024-04-04,75,20:02,Thursday,maple ad glen,Vision,16.0,32.0,W,15.0,Maple Leaf Dr at Veerland Dr West Side,60
2024-04-04 21:52,2024-04-04,97,21:52,Thursday,dundas and shuter,Diversion,0.0,0.0,,0.0,Dundas St East at Sherbourne St,60
2024-04-04 22:30,2024-04-04,121,22:30,Thursday,bay and front,Security,20.0,40.0,S,8472.0,Yonge St at Front St East,60
2024-04-05 17:16,2024-04-05,161,17:16,Friday,rogers and forbes,Collision - TTC,20.0,40.0,E,7278.0,Kennedy Rd at Forbes Rd,60
2024-04-05 0:01,2024-04-05,54,0:01,Friday,lawrence and wayne,Security,10.0,20.0,E,8777.0,Lawrence Ave East at Weybourne Cres East Side,50
2024-04-06 14:17,2024-04-06,54,14:17,Saturday,lawrence and underhill,Operations - Operator,14.0,28.0,E,8838.0,Underhill Dr at Broadlands Blvd,60
2024-04-07 19:39,2024-04-07,96,19:39,Sunday,elmhurst and hallow cr,Security,0.0,0.0,N,3614.0,Hinton Rd at Elmhurst Dr,60
2024-04-08 4:28,2024-04-08,944,4:28,Monday,queensway garage,Mechanical,17.0,21.0,,8190.0,Queensway Loop at Lower Spadina Ave,60
2024-04-08 20:39,2024-04-08,,20:39,Monday,highway 401 and bayvie,Mechanical,0.0,0.0,E,3283.0,Birchmount Rd at Highway 401 - Walkway North of Rolark,50
2024-04-08 21:38,2024-04-08,72,21:38,Monday,bay and front,Diversion,80.0,100.0,S,8528.0,Yonge St at Front St East,60
2024-04-08 22:18,2024-04-08,19,22:18,Monday,bay and front,Diversion,48.0,73.0,S,8595.0,Yonge St at Front St East,60
2024-04-08 0:30,2024-04-08,45,0:30,Monday,bay and front,Mechanical,10.0,20.0,S,1052.0,Yonge St at Front St East,60
2024-04-10 5:41,2024-04-10,123,5:41,Wednesday,queensway garage,Operations - Operator,10.0,10.0,N,8196.0,Queensway Loop at Lower Spadina Ave,60
2024-04-10 6:52,2024-04-10,48,6:52,Wednesday,queensway garage,Vision,17.0,21.0,N,8199.0,Queensway Loop at Lower Spadina Ave,60
2024-04-10 7:00,2024-04-10,123,7:00,Wednesday,queensway garage,Vision,11.0,22.0,N,8154.0,Queensway Loop at Lower Spadina Ave,60
2024-04-10 9:12,2024-04-10,13,9:12,Wednesday,oriole pkwy and colleg,Investigation,30.0,60.0,N,3510.0,Oriole Pkwy at College View Ave South Side,50
2024-04-10 12:33,2024-04-10,905,12:33,Wednesday,pan am loop,Operations - Operator,8.0,16.0,N,1219.0,Military Trail at Pan Am Dr,60
2024-04-11 16:20,2024-04-11,,16:20,Thursday,leslie barns division,Collision - TTC,0.0,0.0,,4477.0,Leslie Street at Commissioners Street,40
2024-04-12 8:15,2024-04-12,929,8:15,Friday,wilson station- upper,Security,8.0,16.0,N,9040.0,Wilson Station,60
2024-04-13 14:22,2024-04-13,,14:22,Saturday,401 and victoria park,Mechanical,0.0,0.0,E,8909.0,Highway 401 - Walkway North of Rolark,60
2024-04-14 21:55,2024-04-14,165,21:55,Sunday,wilson and murray rd,Mechanical,5.0,10.0,E,8921.0,Murray Ross Pkwy at Sentinel Rd,40
2024-04-15 8:30,2024-04-15,32,8:30,Monday,pine and wright,Collision - TTC,8.0,16.0,N,1412.0,Jane St at Wright Ave,60
2024-04-15 9:11,2024-04-15,903,9:11,Monday,kennedy station - exiting,Mechanical,8.0,16.0,N,9446.0,Kennedy Rd at Eglinton Ave East,60
2024-04-15 20:23,2024-04-15,900,20:23,Monday,dundas and subway,Vision,10.0,20.0,E,3331.0,Dundas St West at Dundas West Outer Platform,60
2024-04-15 21:29,2024-04-15,939,21:29,Monday,kennedy stationq,Utilized Off Route,8.0,16.0,E,8917.0,Kennedy Rd at Jade St,50
2024-04-16 5:58,2024-04-16,937,5:58,Tuesday,st. albans,Security,13.0,30.0,W,8216.0,St Albans Rd at West Service Rd,60
2024-04-16 9:00,2024-04-16,110,9:00,Tuesday,kipling loop,Utilized Off Route,34.0,68.0,W,8168.0,Kipling Ave at Rexdale Blvd,60
2024-04-16 9:22,2024-04-16,20,9:22,Tuesday,highway and birchmount,Diversion,24.0,44.0,,8932.0,Steeles Ave East at Birchmount Rd,40
2024-04-16 12:32,2024-04-16,999,12:32,Tuesday,hillcrest complex,Collision - TTC,0.0,0.0,,538.0,Highview Ave at Anneke Rd,50
2024-04-16 19:41,2024-04-16,96,19:41,Tuesday,humberline drive and a,Diversion,70.0,90.0,N,3556.0,Humberline Dr at Aviemore Dr,60
2024-04-16 20:24,2024-04-16,116,20:24,Tuesday,eglinton and winter,Mechanical,10.0,20.0,E,1241.0,Eglinton Ave West at Winterton Dr,40
2024-04-17 23:54,2024-04-17,96,23:54,Wednesday,weston and shendale,Investigation,20.0,40.0,W,3563.0,Albion Rd at Shendale Dr,60
2024-04-18 5:57,2024-04-18,929,5:57,Thursday,keele and st clair (so,Security,10.0,20.0,S,9036.0,Keele St at St Clair Ave West,60
2024-04-18 7:28,2024-04-18,37,7:28,Thursday,humberwood loop (north,Emergency Services,18.0,36.0,,3340.0,Humberwood Blvd Loop at View Green Cres,50
2024-04-18 14:03,2024-04-18,110,14:03,Thursday,queensway garage,Operations - Operator,0.0,0.0,,8083.0,Queensway Loop at Lower Spadina Ave,60
2024-04-18 16:34,2024-04-18,72,16:34,Thursday,bay and front,General Delay,0.0,0.0,N,8961.0,Yonge St at Front St East,60
2024-04-18 22:25,2024-04-18,939,22:25,Thursday,kennedy bd station,Collision - TTC,12.0,24.0,,3112.0,Kennedy Rd at Dancy Ave North Side,60
2024-04-19 9:37,2024-04-19,75,9:37,Friday,jarvis and queens quay,Mechanical,6.0,12.0,N,8565.0,The Esplanade at Lower Jarvis St,60
2024-04-19 16:58,2024-04-19,116,16:58,Friday,morningside ave and ne,Emergency Services,8.0,16.0,E,1321.0,Neilson Rd at Morningside Ave,60
2024-04-19 17:14,2024-04-19,75,17:14,Friday,jarvis and queens quay,Emergency Services,8.0,16.0,N,8521.0,The Esplanade at Lower Jarvis St,60
2024-04-20 7:22,2024-04-20,59,7:22,Saturday,oak and weston,Vision,54.0,108.0,S,7084.0,Oakwood Ave at Weston Rd South Side,60
2024-04-20 18:12,2024-04-20,88,18:12,Saturday,st. clair station,Investigation,15.0,30.0,,8740.0,St Clair Ave West at Avenue Rd East Side,60
2024-04-20 19:49,2024-04-20,95,19:49,Saturday,ellesmere and bobmar,Mechanical,10.0,20.0,E,1207.0,Ellesmere Rd at Ellesmere Rd,50
2024-04-21 18:19,2024-04-21,939,18:19,Sunday,bayview and finch,Mechanical,20.0,40.0,E,3218.0,Finch Ave East at Bayview Ave,50
2024-04-22 17:50,2024-04-22,88,17:50,Monday,st. clair station,Utilized Off Route,12.0,24.0,E,8731.0,St Clair Ave West at Avenue Rd East Side,60
2024-04-23 15:23,2024-04-23,72,15:23,Tuesday,bay and front,General Delay,0.0,0.0,N,8420.0,Yonge St at Front St East,60
2024-04-23 19:34,2024-04-23,,19:34,Tuesday,queensway garage,Collision - TTC,0.0,0.0,,8178.0,Queensway Loop at Lower Spadina Ave,60
2024-04-24 8:39,2024-04-24,927,8:39,Wednesday,highway 27 and belfiel,Diversion,24.0,24.0,S,3589.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,60
2024-04-24 10:06,2024-04-24,121,10:06,Wednesday,front and eastern,General Delay,22.0,37.0,W,8562.0,Front St East at Parliament St,60
2024-04-24 16:46,2024-04-24,75,16:46,Wednesday,elm and sherbourne,Security,8.0,16.0,W,8588.0,Sherbourne St at Shuter St,50
2024-04-24 17:47,2024-04-24,75,17:47,Wednesday,elm and sherbourne,Security,8.0,16.0,S,8560.0,Sherbourne St at Shuter St,50
2024-04-24 22:34,2024-04-24,52,22:34,Wednesday,airport and derry,Diversion,90.0,108.0,N,3583.0,Airport Rd at Beverley St,60
2024-04-25 5:33,2024-04-25,37,5:33,Thursday,islington and steeles,Vision,19.0,19.0,N,8189.0,Islington Ave at Steeles Ave West Loop,65
2024-04-25 16:39,2024-04-25,63,16:39,Thursday,king st west and queen,Utilized Off Route,10.0,20.0,S,7062.0,King St West at Shaw St East Side,60
2024-04-25 17:08,2024-04-25,47,17:08,Thursday,queens and lansdowne,Utilized Off Route,24.0,48.0,N,7028.0,Queen St West at Lansdowne Ave,60
2024-04-25 17:51,2024-04-25,512,17:51,Thursday,st clair and dufferin,Collision - TTC,3.0,7.0,W,8381.0,Eglinton Ave West at Dufferin St,40
2024-04-25 19:53,2024-04-25,32,19:53,Thursday,renforth and matheson,Operations - Operator,0.0,0.0,,7306.0,Renforth Dr at Eglinton Ave West,40
2024-04-25 0:25,2024-04-25,89,0:25,Thursday,2745 weston rd,Vision,10.0,20.0,S,7061.0,3636 Weston Rd,60
2024-04-26 10:39,2024-04-26,35,10:39,Friday,3472 bloor street,Utilized Off Route,7.0,14.0,E,1021.0,3174 Bathurst St,20
2024-04-26 19:18,2024-04-26,900,19:18,Friday,person airport termina,Operations - Operator,10.0,20.0,S,3337.0,Airport Rd at Beverley St,60
2024-04-26 23:43,2024-04-26,927,23:43,Friday,highway 27 and belfiel,Security,14.0,28.0,N,3602.0,Highway 27 at Queen's Plate Dr - Woodbine Centre,60
2024-04-27 3:11,2024-04-27,,3:11,Saturday,queensway garage,Collision - TTC,0.0,0.0,,8219.0,Queensway Loop at Lower Spadina Ave,60
2024-04-28 2:16,2024-04-28,,2:16,Sunday,mt dennis division,Security,0.0,0.0,W,1403.0,Mt Dennis Dr at Linkwood Lane,50
2024-04-28 8:39,2024-04-28,72,8:39,Sunday,bay and front,Mechanical,18.0,36.0,N,8402.0,Yonge St at Front St East,60
2024-04-28 14:28,2024-04-28,29,14:28,Sunday,st clair and dufferin,Mechanical,5.0,10.0,N,9026.0,Eglinton Ave West at Dufferin St,40
2024-04-29 11:57,2024-04-29,160,11:57,Monday,westminister and clark,Diversion,471.0,491.0,N,8376.0,Steeles Ave West at New Westminster Dr,50
2024-04-30 10:48,2024-04-30,100,10:48,Tuesday,broadview and o'connor,General Delay,8.0,16.0,N,8545.0,Broadview Ave at Erindale Ave,40
2024-04-30 23:50,2024-04-30,900,23:50,Tuesday,dundas west and east m,General Delay,0.0,0.0,N,3328.0,Dundas St West at East Mall Cres West Side,60
2024-05-02 5:57,2024-05-02,29,5:57,Thursday,dufferin and jeffery l,Mechanical,10.0,20.0,N,9031.0,Dufferin St at Supertest Rd,50
2024-05-02 6:47,2024-05-02,160,6:47,Thursday,new westminister and p,Diversion,924.0,948.0,N,3500.0,New Westminster Dr at Bathurst St,60
2024-05-02 7:46,2024-05-02,77,7:46,Thursday,morningside ave and ru,Diversion,542.0,557.0,,3319.0,Morningside Ave at Rouge River Dr,60
2024-05-02 9:15,2024-05-02,86,9:15,Thursday,kingston and lawrence,Security,20.0,40.0,W,1301.0,Lawrence Ave East at Kingston Rd,60
2024-05-02 22:50,2024-05-02,72,22:50,Thursday,bay and front,Diversion,78.0,96.0,N,8585.0,Yonge St at Front St East,60
2024-05-03 3:02,2024-05-03,395,3:02,Friday,york mills e of yonge,Emergency Services,30.0,60.0,,3654.0,York Mills Rd at Yonge St East Side,60
2024-05-03 18:03,2024-05-03,54,18:03,Friday,lawrence and wayne,Diversion,109.0,115.0,,8836.0,Lawrence Ave East at Weybourne Cres East Side,50
2024-05-04 15:23,2024-05-04,15,15:23,Saturday,queensway garage,Operations - Operator,30.0,60.0,,8162.0,Queensway Loop at Lower Spadina Ave,60
2024-05-04 16:50,2024-05-04,29,16:50,Saturday,st clair and dufferin,Mechanical,5.0,10.0,N,9023.0,Eglinton Ave West at Dufferin St,40
2024-05-04 1:26,2024-05-04,300,1:26,Saturday,queensway garage,Operations - Operator,15.0,30.0,,3345.0,Queensway Loop at Lower Spadina Ave,60
2024-05-05 16:20,2024-05-05,29,16:20,Sunday,dufferin and peel,Diversion,0.0,0.0,S,0.0,Dufferin St at Peel Crt,60
2024-05-06 7:54,2024-05-06,110,7:54,Monday,kipling loop,Mechanical,5.0,10.0,E,8030.0,Kipling Ave at Rexdale Blvd,60
2024-05-06 13:00,2024-05-06,37,13:00,Monday,islington and steeles,Mechanical,5.0,10.0,N,8215.0,Islington Ave at Steeles Ave West Loop,65
